COUNTY,DATE,RETAIL/RECREATION,GROCERY/PHARMACY,PARKS,TRANSIT/STATIONS,WORKPLACES,RESIDENTIAL
Napa,2020-04-22,-54.0,-19.0,11.0,-20.0,-46.0,18.0
Napa,2020-04-23,-53.0,-16.0,15.0,-20.0,-47.0,19.0
Napa,2020-04-24,-54.0,-20.0,10.0,-14.0,-47.0,19.0
Napa,2020-04-25,-59.0,-23.0,14.0,-32.0,-41.0,13.0
Napa,2020-04-26,-59.0,-17.0,34.0,,-46.0,
Napa,2020-04-27,-49.0,-18.0,18.0,-9.0,-42.0,17.0
Napa,2020-04-28,-49.0,-14.0,25.0,-11.0,-44.0,8.0
Napa,2020-04-29,-50.0,-19.0,10.0,-15.0,-45.0,18.0
Napa,2020-04-30,-45.0,-14.0,6.0,-9.0,-46.0,18.0
Napa,2020-05-01,-45.0,-14.0,4.0,-2.0,-44.0,18.0
Napa,2020-05-02,-53.0,-24.0,12.0,-24.0,-40.0,13.0
Napa,2020-05-03,-52.0,-14.0,36.0,,-40.0,11.0
Napa,2020-05-04,-42.0,-14.0,20.0,-4.0,-40.0,15.0
Napa,2020-05-05,-40.0,-6.0,23.0,-7.0,-41.0,15.0
Napa,2020-05-06,-45.0,-12.0,8.0,-15.0,-43.0,16.0
Napa,2020-05-07,-43.0,-9.0,24.0,-12.0,-43.0,16.0
Napa,2020-05-08,-44.0,-10.0,21.0,-5.0,-42.0,17.0
Napa,2020-05-09,-46.0,-5.0,40.0,-10.0,-38.0,10.0
Napa,2020-05-10,-49.0,0.0,26.0,,-38.0,9.0
Napa,2020-05-11,-48.0,-20.0,-29.0,-26.0,-41.0,17.0
Napa,2020-05-12,-45.0,-12.0,-1.0,-12.0,-41.0,16.0
Napa,2020-05-13,-46.0,-17.0,-15.0,-18.0,-41.0,17.0
Napa,2020-05-14,-44.0,-14.0,17.0,-14.0,-43.0,17.0
Napa,2020-05-15,-43.0,-14.0,44.0,-9.0,-41.0,16.0
Napa,2020-05-16,-46.0,-16.0,,-8.0,-36.0,10.0
Napa,2020-05-17,-49.0,-21.0,14.0,,-41.0,11.0
Napa,2020-05-18,-45.0,-19.0,1.0,-27.0,-40.0,16.0
Napa,2020-05-19,-41.0,-14.0,54.0,-4.0,-39.0,14.0
Napa,2020-05-20,-39.0,-14.0,35.0,-18.0,-41.0,15.0
Napa,2020-05-21,-39.0,-10.0,54.0,-10.0,-41.0,14.0
Napa,2020-05-22,-38.0,-9.0,,3.0,-40.0,15.0
Napa,2020-05-23,-41.0,-12.0,,-13.0,-31.0,8.0
Napa,2020-05-24,-33.0,-8.0,191.0,,-33.0,7.0
Napa,2020-05-25,-37.0,-12.0,,-25.0,-70.0,20.0
Napa,2020-05-26,-36.0,-7.0,75.0,-9.0,-38.0,13.0
Napa,2020-05-27,-37.0,-11.0,45.0,-26.0,-36.0,14.0
Napa,2020-05-28,-37.0,-10.0,62.0,-13.0,-38.0,14.0
Napa,2020-05-29,-38.0,-14.0,38.0,-8.0,-34.0,14.0
Napa,2020-05-30,-43.0,-18.0,24.0,,-25.0,10.0
Napa,2020-05-31,-32.0,-13.0,85.0,,-24.0,8.0
Napa,2020-06-01,-32.0,-8.0,,-8.0,-33.0,12.0
Napa,2020-06-02,-32.0,-3.0,54.0,-7.0,-35.0,12.0
Napa,2020-06-03,-32.0,-7.0,51.0,-16.0,-36.0,13.0
Napa,2020-06-04,-31.0,-4.0,46.0,3.0,-36.0,13.0
Napa,2020-06-05,-30.0,-8.0,,7.0,-34.0,13.0
Napa,2020-06-06,-31.0,-10.0,85.0,,-23.0,7.0
Napa,2020-06-07,-21.0,-8.0,113.0,,-25.0,7.0
Napa,2020-06-08,-29.0,-10.0,,-2.0,-32.0,10.0
Napa,2020-06-09,-29.0,-6.0,,-23.0,-34.0,11.0
Napa,2020-06-10,-30.0,-10.0,63.0,-21.0,-34.0,11.0
Napa,2020-06-11,-28.0,-7.0,69.0,-14.0,-35.0,11.0
Napa,2020-06-12,-31.0,-11.0,58.0,-14.0,-34.0,12.0
Napa,2020-06-13,-27.0,-9.0,,-11.0,-20.0,6.0
Napa,2020-06-14,-18.0,-8.0,180.0,,-23.0,5.0
Napa,2020-06-15,-27.0,-9.0,,-11.0,-34.0,10.0
Napa,2020-06-16,-26.0,-6.0,,-21.0,-34.0,10.0
Napa,2020-06-17,-25.0,-8.0,65.0,-26.0,-34.0,11.0
Napa,2020-06-18,-26.0,-5.0,63.0,-13.0,-36.0,10.0
Napa,2020-06-19,-25.0,-7.0,92.0,-9.0,-35.0,10.0
Napa,2020-06-20,-23.0,-3.0,,,-20.0,4.0
Napa,2020-06-21,-21.0,-2.0,174.0,,-20.0,3.0
Napa,2020-06-22,-25.0,-12.0,,-11.0,-35.0,10.0
Napa,2020-06-23,-22.0,-8.0,,-10.0,-36.0,9.0
Napa,2020-06-24,-24.0,-10.0,54.0,-13.0,-35.0,10.0
Napa,2020-06-25,-24.0,-10.0,70.0,-3.0,-35.0,10.0
Napa,2020-06-26,-25.0,-9.0,,-8.0,-33.0,11.0
Napa,2020-06-27,-23.0,-8.0,,-3.0,-19.0,5.0
Napa,2020-06-28,-17.0,-10.0,148.0,,-18.0,5.0
Napa,2020-06-29,-22.0,-12.0,,-10.0,-32.0,10.0
Napa,2020-06-30,-18.0,-5.0,,-3.0,-33.0,9.0
Napa,2020-07-01,-20.0,-7.0,62.0,-25.0,-35.0,10.0
Napa,2020-07-02,-15.0,1.0,107.0,-9.0,-37.0,10.0
Napa,2020-07-03,-13.0,4.0,,-1.0,-53.0,14.0
Napa,2020-07-04,-37.0,-11.0,,-25.0,-31.0,8.0
Napa,2020-07-05,-24.0,-14.0,130.0,,-21.0,5.0
Napa,2020-07-06,-20.0,-9.0,,-15.0,-36.0,10.0
Napa,2020-07-07,-22.0,-8.0,,-18.0,-37.0,9.0
Napa,2020-07-08,-23.0,-11.0,56.0,-18.0,-35.0,11.0
Napa,2020-07-09,-24.0,-7.0,,-10.0,-36.0,11.0
Napa,2020-07-10,-27.0,-9.0,70.0,-11.0,-34.0,11.0
Napa,2020-07-11,-28.0,-12.0,,-14.0,-19.0,6.0
Napa,2020-07-12,-23.0,-12.0,148.0,,-19.0,5.0
Napa,2020-07-13,-24.0,-9.0,,-19.0,-35.0,10.0
Napa,2020-07-14,-24.0,-9.0,,-16.0,-36.0,10.0
Napa,2020-07-15,-27.0,-13.0,52.0,-17.0,-36.0,11.0
Napa,2020-07-16,-26.0,-11.0,63.0,-15.0,-38.0,11.0
Napa,2020-07-17,-28.0,-15.0,73.0,-16.0,-36.0,12.0
Napa,2020-07-18,-29.0,-14.0,,-5.0,-21.0,7.0
Napa,2020-07-19,-23.0,-17.0,152.0,,-22.0,5.0
Napa,2020-07-20,-24.0,-17.0,,-14.0,-36.0,10.0
Napa,2020-07-21,-25.0,-11.0,,-12.0,-38.0,10.0
Napa,2020-07-22,-27.0,-16.0,48.0,-24.0,-36.0,11.0
Napa,2020-07-23,-27.0,-14.0,67.0,-11.0,-37.0,12.0
Napa,2020-07-24,-28.0,-16.0,,-12.0,-35.0,12.0
Napa,2020-07-25,-30.0,-18.0,,-16.0,-21.0,6.0
Napa,2020-07-26,-21.0,-17.0,147.0,,-20.0,5.0
Napa,2020-07-27,-26.0,-17.0,81.0,-6.0,-37.0,10.0
Napa,2020-07-28,-27.0,-13.0,,-13.0,-37.0,10.0
Napa,2020-07-29,-26.0,-15.0,53.0,-18.0,-37.0,11.0
Napa,2020-07-30,-27.0,-14.0,77.0,-20.0,-38.0,11.0
Napa,2020-07-31,-26.0,-18.0,,-10.0,-37.0,11.0
Napa,2020-08-01,-27.0,-15.0,140.0,-19.0,-20.0,6.0
Napa,2020-08-02,-21.0,-14.0,137.0,,-21.0,5.0
Napa,2020-08-03,-23.0,-16.0,,-14.0,-35.0,10.0
Napa,2020-08-04,-23.0,-11.0,,-19.0,-37.0,10.0
Napa,2020-08-05,-25.0,-14.0,,-28.0,-37.0,10.0
Napa,2020-08-06,-26.0,-11.0,65.0,-20.0,-37.0,11.0
Napa,2020-08-07,-26.0,-13.0,79.0,-15.0,-36.0,10.0
Napa,2020-08-08,-26.0,-14.0,,-21.0,-21.0,6.0
Napa,2020-08-09,-17.0,-12.0,152.0,,-20.0,4.0
Napa,2020-08-10,-25.0,-17.0,84.0,-9.0,-35.0,10.0
Napa,2020-08-11,-24.0,-14.0,,-15.0,-37.0,10.0
Napa,2020-08-12,-25.0,-15.0,66.0,-24.0,-37.0,10.0
Napa,2020-08-13,-25.0,-12.0,59.0,-19.0,-37.0,11.0
Napa,2020-08-14,-28.0,-13.0,59.0,-14.0,-35.0,10.0
Napa,2020-08-15,-29.0,-12.0,127.0,-28.0,-20.0,6.0
Napa,2020-08-16,-27.0,-23.0,78.0,,-22.0,6.0
Napa,2020-08-17,-27.0,,,,-36.0,10.0
Napa,2020-08-18,-24.0,,,,-35.0,8.0
Napa,2020-08-19,-29.0,,,,-37.0,10.0
Napa,2020-08-20,-30.0,,,,-41.0,13.0
Napa,2020-08-21,-32.0,-16.0,,,-36.0,13.0
Napa,2020-08-22,-38.0,-21.0,,,,7.0
Napa,2020-08-23,-36.0,-23.0,,,,7.0
Napa,2020-08-24,-33.0,,,,-37.0,12.0
Napa,2020-08-25,-30.0,,,,-36.0,11.0
Napa,2020-08-26,-32.0,,,,-35.0,12.0
Napa,2020-08-27,-30.0,,,,-36.0,11.0
Napa,2020-08-28,-31.0,-22.0,,,-32.0,10.0
Napa,2020-08-29,-33.0,-22.0,,,,6.0
Napa,2020-08-30,-28.0,-21.0,,,,5.0
Napa,2020-08-31,-28.0,,,,-34.0,10.0
Napa,2020-09-01,-25.0,,,,-34.0,9.0
Napa,2020-09-02,-27.0,,,,-34.0,10.0
Napa,2020-09-03,-26.0,,,,-34.0,10.0
Napa,2020-09-04,-23.0,-11.0,,,-32.0,10.0
Napa,2020-09-05,-27.0,-14.0,,,,5.0
Napa,2020-09-06,-23.0,,,,,4.0
Napa,2020-09-07,-28.0,,,,-64.0,17.0
Napa,2020-09-08,-29.0,,,,-34.0,9.0
Napa,2020-09-09,-34.0,-21.0,,,-35.0,11.0
Napa,2020-09-10,-32.0,,,,-34.0,11.0
Napa,2020-09-11,-32.0,-22.0,0.0,-23.0,-31.0,11.0
Napa,2020-09-12,-36.0,-25.0,-14.0,,-13.0,6.0
Napa,2020-09-13,-31.0,-25.0,-11.0,,-14.0,5.0
Napa,2020-09-14,-30.0,-20.0,10.0,-29.0,-29.0,10.0
Napa,2020-09-15,-29.0,-15.0,38.0,-30.0,-30.0,9.0
Napa,2020-09-16,-30.0,-20.0,15.0,-41.0,-31.0,10.0
Napa,2020-09-17,-28.0,-16.0,17.0,-32.0,-31.0,10.0
Napa,2020-09-18,-28.0,-19.0,12.0,-24.0,-27.0,9.0
Napa,2020-09-19,-26.0,-17.0,17.0,,-13.0,4.0
Napa,2020-09-20,-23.0,-21.0,18.0,,-11.0,4.0
Napa,2020-09-21,-28.0,-19.0,15.0,-37.0,-31.0,10.0
Napa,2020-09-22,-27.0,-15.0,33.0,-40.0,-30.0,9.0
Napa,2020-09-23,-28.0,-17.0,2.0,-41.0,-29.0,10.0
Napa,2020-09-24,-28.0,-17.0,5.0,-48.0,-29.0,10.0
Napa,2020-09-25,-27.0,-19.0,2.0,-36.0,-27.0,9.0
Napa,2020-09-26,-25.0,-15.0,13.0,,-7.0,4.0
Napa,2020-09-27,-25.0,-20.0,9.0,,-9.0,2.0
Napa,2020-09-28,-29.0,-23.0,-15.0,-37.0,-38.0,8.0
Napa,2020-09-29,-30.0,-19.0,-4.0,-48.0,-37.0,9.0
Napa,2020-09-30,-34.0,-22.0,-23.0,-54.0,-37.0,10.0
Napa,2020-10-01,-36.0,-21.0,-29.0,-46.0,-37.0,12.0
Napa,2020-10-02,-40.0,-28.0,-30.0,-41.0,-38.0,13.0
Napa,2020-10-03,-43.0,-32.0,-38.0,,-20.0,6.0
Napa,2020-10-04,-34.0,-29.0,-15.0,,-15.0,3.0
Napa,2020-10-05,-32.0,-23.0,-2.0,-44.0,-33.0,8.0
Napa,2020-10-06,-29.0,-18.0,20.0,-44.0,-32.0,8.0
Napa,2020-10-07,-32.0,-22.0,-5.0,-53.0,-32.0,10.0
Napa,2020-10-08,-30.0,-20.0,-4.0,-54.0,-32.0,10.0
Napa,2020-10-09,-30.0,-21.0,6.0,-47.0,-29.0,9.0
Napa,2020-10-10,-33.0,-22.0,-5.0,,-9.0,4.0
Napa,2020-10-11,-24.0,-25.0,5.0,,-9.0,4.0
Napa,2020-10-12,-27.0,-20.0,12.0,-49.0,-31.0,9.0
Napa,2020-10-13,-26.0,-16.0,44.0,-57.0,-31.0,9.0
Napa,2020-10-14,-27.0,-18.0,-7.0,-50.0,-30.0,10.0
Napa,2020-10-15,-27.0,-17.0,-4.0,-50.0,-31.0,10.0
Napa,2020-10-16,-28.0,-20.0,-7.0,-49.0,-28.0,9.0
Napa,2020-10-17,-28.0,-21.0,-2.0,,-12.0,4.0
Napa,2020-10-18,-24.0,-24.0,4.0,,-14.0,4.0
Napa,2020-10-19,-28.0,-22.0,14.0,-45.0,-30.0,10.0
Napa,2020-10-20,-25.0,-17.0,36.0,-43.0,-30.0,9.0
Napa,2020-10-21,-27.0,-20.0,-4.0,-47.0,-31.0,9.0
Napa,2020-10-22,-28.0,-18.0,-2.0,-41.0,-30.0,10.0
Napa,2020-10-23,-27.0,-23.0,-2.0,-43.0,-28.0,8.0
Napa,2020-10-24,-25.0,-20.0,5.0,,-14.0,4.0
Napa,2020-10-25,-21.0,-23.0,4.0,,-11.0,3.0
Napa,2020-10-26,-26.0,-20.0,-3.0,-49.0,-30.0,9.0
Napa,2020-10-27,-25.0,-17.0,22.0,-48.0,-30.0,8.0
Napa,2020-10-28,-26.0,-20.0,-11.0,-51.0,-30.0,10.0
Napa,2020-10-29,-25.0,-18.0,-4.0,-54.0,-30.0,10.0
Napa,2020-10-30,-23.0,-18.0,-5.0,-43.0,-27.0,8.0
Napa,2020-10-31,-30.0,-17.0,-4.0,,-11.0,4.0
Napa,2020-11-01,-24.0,-24.0,-4.0,,-14.0,5.0
Napa,2020-11-02,-26.0,-18.0,0.0,-49.0,-29.0,9.0
Napa,2020-11-03,-25.0,-14.0,15.0,-56.0,-30.0,9.0
Napa,2020-11-04,-29.0,-24.0,-14.0,-54.0,-31.0,11.0
Napa,2020-11-05,-28.0,-19.0,-13.0,-55.0,-29.0,10.0
Napa,2020-11-06,-26.0,-24.0,-13.0,-56.0,-27.0,10.0
Napa,2020-11-07,-25.0,-21.0,4.0,,-14.0,6.0
Napa,2020-11-08,-21.0,-26.0,-8.0,,-13.0,5.0
Napa,2020-11-09,-27.0,-22.0,-5.0,-51.0,-28.0,10.0
Napa,2020-11-10,-27.0,-16.0,10.0,-57.0,-29.0,9.0
Napa,2020-11-11,-24.0,-19.0,-6.0,-61.0,-38.0,12.0
Napa,2020-11-12,-29.0,-20.0,-11.0,-47.0,-30.0,11.0
Napa,2020-11-13,-33.0,-23.0,-36.0,-57.0,-30.0,12.0
Napa,2020-11-14,-25.0,-22.0,-8.0,,-13.0,7.0
Napa,2020-11-15,-21.0,-23.0,2.0,,-14.0,5.0
Napa,2020-11-16,-27.0,-19.0,0.0,-53.0,-28.0,10.0
Napa,2020-11-17,-34.0,-20.0,-24.0,-56.0,-32.0,13.0
Napa,2020-11-18,-34.0,-21.0,-37.0,-65.0,-33.0,13.0
Napa,2020-11-19,-33.0,-21.0,-16.0,-54.0,-30.0,12.0
Napa,2020-11-20,-34.0,-21.0,-13.0,-46.0,-29.0,12.0
Napa,2020-11-21,-33.0,-22.0,-7.0,,-15.0,7.0
Napa,2020-11-22,-26.0,-23.0,2.0,,-16.0,7.0
Napa,2020-11-23,-26.0,-13.0,5.0,-42.0,-33.0,11.0
Napa,2020-11-24,-23.0,-7.0,22.0,-54.0,-35.0,10.0
Napa,2020-11-25,-21.0,4.0,-11.0,-60.0,-38.0,11.0
Napa,2020-11-26,-71.0,-30.0,-3.0,,-79.0,24.0
Napa,2020-11-27,-33.0,-34.0,18.0,-61.0,-61.0,20.0
Napa,2020-11-28,-34.0,-28.0,8.0,,-24.0,9.0
Napa,2020-11-29,-31.0,-32.0,-10.0,,-21.0,8.0
Napa,2020-11-30,-34.0,-24.0,-15.0,-57.0,-31.0,12.0
Napa,2020-12-01,-31.0,-19.0,-1.0,-52.0,-31.0,10.0
Napa,2020-12-02,-33.0,-22.0,-18.0,-66.0,-32.0,12.0
Napa,2020-12-03,-34.0,-20.0,-21.0,-58.0,-31.0,12.0
Napa,2020-12-04,-33.0,-23.0,-20.0,-56.0,-29.0,13.0
Napa,2020-12-05,-33.0,-24.0,-9.0,,-18.0,8.0
Napa,2020-12-06,-31.0,-25.0,-14.0,,-16.0,7.0
Napa,2020-12-07,-33.0,-21.0,-16.0,-56.0,-30.0,11.0
Napa,2020-12-08,-33.0,-20.0,3.0,-62.0,-30.0,11.0
Napa,2020-12-09,-34.0,-22.0,-30.0,-56.0,-32.0,13.0
Napa,2020-12-10,-33.0,-18.0,-21.0,-60.0,-32.0,13.0
Napa,2020-12-11,-37.0,-24.0,-34.0,-56.0,-30.0,14.0
Napa,2020-12-12,-38.0,-25.0,-26.0,,-16.0,10.0
Napa,2020-12-13,-47.0,-34.0,-62.0,,-25.0,11.0
Napa,2020-12-14,-34.0,-23.0,-16.0,-59.0,-31.0,12.0
Napa,2020-12-15,-33.0,-19.0,-8.0,-57.0,-33.0,11.0
Napa,2020-12-16,-34.0,-21.0,-27.0,-59.0,-34.0,13.0
Napa,2020-12-17,-32.0,-18.0,-22.0,-61.0,-33.0,13.0
Napa,2020-12-18,-39.0,-24.0,-27.0,-49.0,-34.0,15.0
Napa,2020-12-19,-46.0,-27.0,-26.0,,-28.0,10.0
Napa,2020-12-20,-38.0,-24.0,-20.0,,-27.0,8.0
Napa,2020-12-21,-31.0,-17.0,-4.0,-60.0,-39.0,13.0
Napa,2020-12-22,-29.0,-9.0,13.0,-60.0,-42.0,12.0
Napa,2020-12-23,-27.0,1.0,-18.0,-64.0,-44.0,14.0
Napa,2020-12-24,-43.0,-1.0,-19.0,-66.0,-63.0,19.0
Napa,2020-12-25,-87.0,-69.0,-58.0,,-84.0,30.0
Napa,2020-12-26,-54.0,-39.0,-23.0,,-43.0,13.0
Napa,2020-12-27,-49.0,-35.0,-13.0,,-32.0,10.0
Napa,2020-12-28,-40.0,-27.0,-4.0,-56.0,-47.0,16.0
Napa,2020-12-29,-38.0,-22.0,16.0,-57.0,-48.0,15.0
Napa,2020-12-30,-37.0,-15.0,-15.0,-58.0,-48.0,16.0
Napa,2020-12-31,-39.0,-2.0,-3.0,-56.0,-56.0,17.0
Napa,2021-01-01,-60.0,-48.0,-2.0,,-78.0,28.0
Napa,2021-01-02,-54.0,-38.0,-46.0,,-41.0,14.0
Napa,2021-01-03,-51.0,-36.0,-25.0,,-35.0,11.0
San Francisco,2020-02-15,6.0,2.0,23.0,-1.0,1.0,-1.0
San Francisco,2020-02-16,8.0,-2.0,30.0,8.0,1.0,-1.0
San Francisco,2020-02-17,6.0,2.0,48.0,-36.0,-59.0,11.0
San Francisco,2020-02-18,-3.0,2.0,16.0,-3.0,1.0,0.0
San Francisco,2020-02-19,-2.0,-2.0,6.0,-1.0,0.0,0.0
San Francisco,2020-02-20,3.0,-1.0,16.0,1.0,0.0,0.0
San Francisco,2020-02-21,0.0,1.0,14.0,0.0,3.0,0.0
San Francisco,2020-02-22,0.0,0.0,4.0,-5.0,3.0,0.0
San Francisco,2020-02-23,2.0,1.0,16.0,1.0,4.0,0.0
San Francisco,2020-02-24,3.0,2.0,15.0,1.0,2.0,0.0
San Francisco,2020-02-25,10.0,4.0,31.0,4.0,3.0,-1.0
San Francisco,2020-02-26,4.0,3.0,13.0,1.0,0.0,0.0
San Francisco,2020-02-27,5.0,3.0,20.0,4.0,1.0,-1.0
San Francisco,2020-02-28,-1.0,5.0,6.0,-2.0,2.0,0.0
San Francisco,2020-02-29,-5.0,3.0,-7.0,-13.0,2.0,1.0
San Francisco,2020-03-01,-4.0,4.0,1.0,-5.0,4.0,0.0
San Francisco,2020-03-02,-2.0,10.0,13.0,-6.0,0.0,1.0
San Francisco,2020-03-03,1.0,12.0,12.0,-3.0,-1.0,1.0
San Francisco,2020-03-04,-4.0,5.0,0.0,-4.0,-2.0,2.0
San Francisco,2020-03-05,-4.0,6.0,-8.0,-9.0,-4.0,2.0
San Francisco,2020-03-06,-9.0,6.0,-15.0,-17.0,-8.0,5.0
San Francisco,2020-03-07,-12.0,1.0,-19.0,-24.0,0.0,4.0
San Francisco,2020-03-08,-13.0,-4.0,-8.0,-18.0,-2.0,3.0
San Francisco,2020-03-09,-8.0,7.0,2.0,-22.0,-18.0,8.0
San Francisco,2020-03-10,-6.0,10.0,9.0,-24.0,-21.0,9.0
San Francisco,2020-03-11,-13.0,8.0,3.0,-30.0,-26.0,11.0
San Francisco,2020-03-12,-17.0,16.0,-4.0,-35.0,-32.0,14.0
San Francisco,2020-03-13,-26.0,17.0,-16.0,-40.0,-35.0,15.0
San Francisco,2020-03-14,-41.0,1.0,-54.0,-48.0,-13.0,11.0
San Francisco,2020-03-15,-42.0,-1.0,-35.0,-41.0,-15.0,10.0
San Francisco,2020-03-16,-32.0,32.0,-20.0,-52.0,-54.0,20.0
San Francisco,2020-03-17,-64.0,-11.0,-27.0,-70.0,-72.0,32.0
San Francisco,2020-03-18,-67.0,-18.0,-35.0,-72.0,-73.0,33.0
San Francisco,2020-03-19,-66.0,-16.0,-25.0,-71.0,-73.0,33.0
San Francisco,2020-03-20,-69.0,-16.0,-36.0,-70.0,-72.0,34.0
San Francisco,2020-03-21,-73.0,-22.0,-38.0,-65.0,-49.0,20.0
San Francisco,2020-03-22,-72.0,-30.0,-34.0,-62.0,-48.0,19.0
San Francisco,2020-03-23,-68.0,-28.0,-50.0,-74.0,-76.0,34.0
San Francisco,2020-03-24,-70.0,-28.0,-54.0,-75.0,-76.0,36.0
San Francisco,2020-03-25,-70.0,-25.0,-40.0,-74.0,-76.0,34.0
San Francisco,2020-03-26,-70.0,-26.0,-39.0,-74.0,-77.0,36.0
San Francisco,2020-03-27,-72.0,-27.0,-48.0,-73.0,-74.0,36.0
San Francisco,2020-03-28,-76.0,-32.0,-64.0,-69.0,-54.0,23.0
San Francisco,2020-03-29,-75.0,-37.0,-55.0,-66.0,-53.0,21.0
San Francisco,2020-03-30,-67.0,-29.0,-38.0,-73.0,-76.0,33.0
San Francisco,2020-03-31,-69.0,-28.0,-38.0,-73.0,-77.0,35.0
San Francisco,2020-04-01,-69.0,-28.0,-40.0,-73.0,-77.0,34.0
San Francisco,2020-04-02,-70.0,-28.0,-41.0,-74.0,-77.0,36.0
San Francisco,2020-04-03,-71.0,-29.0,-46.0,-72.0,-75.0,35.0
San Francisco,2020-04-04,-79.0,-39.0,-77.0,-72.0,-56.0,24.0
San Francisco,2020-04-05,-77.0,-41.0,-65.0,-70.0,-54.0,22.0
San Francisco,2020-04-06,-73.0,-40.0,-66.0,-78.0,-78.0,36.0
San Francisco,2020-04-07,-70.0,-28.0,-31.0,-74.0,-78.0,35.0
San Francisco,2020-04-08,-72.0,-34.0,-52.0,-75.0,-78.0,35.0
San Francisco,2020-04-09,-72.0,-32.0,-44.0,-76.0,-78.0,36.0
San Francisco,2020-04-10,-73.0,-32.0,-43.0,-74.0,-76.0,36.0
San Francisco,2020-04-11,-77.0,-33.0,-59.0,-70.0,-54.0,22.0
San Francisco,2020-04-12,-79.0,-48.0,-48.0,-67.0,-53.0,20.0
San Francisco,2020-04-13,-70.0,-36.0,-39.0,-75.0,-77.0,34.0
San Francisco,2020-04-14,-71.0,-34.0,-22.0,-74.0,-77.0,34.0
San Francisco,2020-04-15,-73.0,-35.0,-41.0,-74.0,-77.0,35.0
San Francisco,2020-04-16,-77.0,-37.0,-51.0,-75.0,-77.0,37.0
San Francisco,2020-04-17,-77.0,-36.0,-55.0,-74.0,-74.0,36.0
San Francisco,2020-04-18,-79.0,-36.0,-43.0,-65.0,-50.0,21.0
San Francisco,2020-04-19,-78.0,-42.0,-38.0,-62.0,-50.0,19.0
San Francisco,2020-04-20,-75.0,-39.0,-44.0,-74.0,-77.0,34.0
San Francisco,2020-04-21,-74.0,-36.0,-32.0,-74.0,-77.0,35.0
San Francisco,2020-04-22,-75.0,-36.0,-37.0,-74.0,-76.0,35.0
San Francisco,2020-04-23,-76.0,-37.0,-36.0,-75.0,-77.0,36.0
San Francisco,2020-04-24,-76.0,-35.0,-32.0,-72.0,-74.0,35.0
San Francisco,2020-04-25,-77.0,-36.0,-33.0,-64.0,-49.0,20.0
San Francisco,2020-04-26,-77.0,-41.0,-38.0,-62.0,-50.0,19.0
San Francisco,2020-04-27,-73.0,-37.0,-33.0,-73.0,-76.0,33.0
San Francisco,2020-04-28,-73.0,-35.0,-24.0,-72.0,-76.0,25.0
San Francisco,2020-04-29,-75.0,-38.0,-50.0,-74.0,-76.0,34.0
San Francisco,2020-04-30,-73.0,-34.0,-41.0,-74.0,-76.0,35.0
San Francisco,2020-05-01,-72.0,-32.0,-34.0,-70.0,-73.0,34.0
San Francisco,2020-05-02,-75.0,-32.0,-41.0,-64.0,-47.0,20.0
San Francisco,2020-05-03,-72.0,-37.0,-19.0,-57.0,-44.0,17.0
San Francisco,2020-05-04,-68.0,-33.0,-29.0,-71.0,-74.0,32.0
San Francisco,2020-05-05,-68.0,-30.0,-25.0,-71.0,-74.0,33.0
San Francisco,2020-05-06,-71.0,-32.0,-25.0,-71.0,-74.0,33.0
San Francisco,2020-05-07,-71.0,-30.0,-24.0,-71.0,-74.0,33.0
San Francisco,2020-05-08,-72.0,-30.0,-32.0,-69.0,-71.0,33.0
San Francisco,2020-05-09,-74.0,-28.0,-41.0,-62.0,-43.0,18.0
San Francisco,2020-05-10,-72.0,-33.0,-33.0,-58.0,-40.0,15.0
San Francisco,2020-05-11,-71.0,-37.0,-48.0,-74.0,-73.0,33.0
San Francisco,2020-05-12,-70.0,-31.0,-27.0,-71.0,-73.0,33.0
San Francisco,2020-05-13,-71.0,-33.0,-41.0,-71.0,-73.0,33.0
San Francisco,2020-05-14,-72.0,-34.0,-48.0,-73.0,-74.0,34.0
San Francisco,2020-05-15,-70.0,-30.0,-29.0,-71.0,-70.0,31.0
San Francisco,2020-05-16,-72.0,-29.0,-25.0,-65.0,-42.0,17.0
San Francisco,2020-05-17,-71.0,-35.0,-25.0,-62.0,-38.0,17.0
San Francisco,2020-05-18,-68.0,-32.0,-31.0,-73.0,-72.0,31.0
San Francisco,2020-05-19,-67.0,-28.0,-20.0,-72.0,-72.0,32.0
San Francisco,2020-05-20,-67.0,-30.0,-22.0,-72.0,-71.0,31.0
San Francisco,2020-05-21,-67.0,-28.0,-21.0,-72.0,-71.0,32.0
San Francisco,2020-05-22,-67.0,-24.0,-16.0,-69.0,-67.0,29.0
San Francisco,2020-05-23,-70.0,-27.0,-11.0,-59.0,-34.0,15.0
San Francisco,2020-05-24,-67.0,-29.0,10.0,-55.0,-34.0,13.0
San Francisco,2020-05-25,-65.0,-29.0,36.0,-74.0,-81.0,27.0
San Francisco,2020-05-26,-66.0,-26.0,-5.0,-71.0,-70.0,30.0
San Francisco,2020-05-27,-66.0,-29.0,-16.0,-70.0,-69.0,31.0
San Francisco,2020-05-28,-67.0,-30.0,-29.0,-71.0,-69.0,32.0
San Francisco,2020-05-29,-68.0,-28.0,-31.0,-70.0,-65.0,31.0
San Francisco,2020-05-30,-71.0,-30.0,-34.0,-60.0,-27.0,17.0
San Francisco,2020-05-31,-71.0,-36.0,-25.0,-58.0,-27.0,16.0
